period,source_system,source_sheet,article,source_type,management_block,amount_signed,amount_abs,source_row_or_scope,comment
2023-11,Google Sheets ДДС,ДДС месяц,Телекоммуникации,Выбытие / Операционная,постоянные / административные,-17400.0,17400.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-11,Google Sheets ДДС,ДДС месяц,Транспортные услуги,Выбытие / Операционная,доставка / логистика,-10700.0,10700.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-11,Google Sheets ДДС,ДДС месяц,Эквайринг,Выбытие / Операционная,общепроизводственные / постоянные,-36094.83,36094.83,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-11,Google Sheets ДДС,ДДС месяц,Оплаты по кредитам и займам,Выбытие / Финансовая,финансовые / ниже EBITDA,-81268.75,81268.75,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-11,Google Sheets ДДС,ДДС месяц,Погашение овердрафта,Выбытие / Финансовая,финансовые / ниже EBITDA,-2121159.64,2121159.64,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Услуги ФД,#N/A / #N/A,постоянные / административные,-75000.0,75000.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход. Вид деятельности в ДДС = #N/A."
2023-12,Google Sheets ДДС,ДДС месяц,Покупка ОС,Выбытие / Инвестиционная,ручная классификация,-45500.0,45500.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Аренда склада,Выбытие / Операционная,аренда,-8000.0,8000.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Аренда торговых точек,Выбытие / Операционная,аренда,-263839.0,263839.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Возвраты клиентам,Выбытие / Операционная,ручная классификация,-868.0,868.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Зарплата административного персонала,Выбытие / Операционная,ФОТ / персонал,-196770.0,196770.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Зарплата производственного персонала,Выбытие / Операционная,ФОТ / персонал,-686740.0,686740.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Комиссия агрегатору,Выбытие / Операционная,маркетинг / продажи,-9000.0,9000.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Контекстная реклама,Выбытие / Операционная,маркетинг / продажи,-80000.0,80000.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Корретировки кассы -,Выбытие / Операционная,ручная классификация,-1933.66,1933.66,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Курьерская служба -,Выбытие / Операционная,доставка / логистика,-372640.0,372640.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Листовки,Выбытие / Операционная,маркетинг / продажи,-44000.0,44000.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Налоги,Выбытие / Операционная,прочие / ниже EBITDA,-58122.0,58122.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Овердрафт,Выбытие / Операционная,финансовые / ниже EBITDA,-20560.0,20560.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Оплата поставщикам,Выбытие / Операционная,переменные / себестоимость,-1646995.1899999997,1646995.1899999997,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Оплаты систем автоматизации,Выбытие / Операционная,общепроизводственные / постоянные,-24885.0,24885.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Печатные материалы,Выбытие / Операционная,маркетинг / продажи,-4400.0,4400.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Поиск и найм персонала,Выбытие / Операционная,ФОТ / персонал,-3600.0,3600.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Прочие маркетинговые услуги,Выбытие / Операционная,маркетинг / продажи,-34900.0,34900.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Прочие расходы,Выбытие / Операционная,прочие / ниже EBITDA,-20000.0,20000.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,РКО,Выбытие / Операционная,постоянные / административные,-5919.31,5919.31,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Расходы на персонал,Выбытие / Операционная,ФОТ / персонал,-5467.75,5467.75,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Расходы на питание персонала,Выбытие / Операционная,ФОТ / персонал,-41267.18,41267.18,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Сайт и приложение,Выбытие / Операционная,маркетинг / продажи,-74874.0,74874.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Содержание торговых точек,Выбытие / Операционная,общепроизводственные / постоянные,-60142.96,60142.96,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Таргетированная реклама,Выбытие / Операционная,маркетинг / продажи,-16500.0,16500.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Телекоммуникации,Выбытие / Операционная,постоянные / административные,-22400.0,22400.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Транспортные услуги,Выбытие / Операционная,доставка / логистика,-22750.0,22750.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Эквайринг,Выбытие / Операционная,общепроизводственные / постоянные,-42930.39,42930.39,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Оплаты по кредитам и займам,Выбытие / Финансовая,финансовые / ниже EBITDA,-63459.0,63459.0,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
2023-12,Google Sheets ДДС,ДДС месяц,Погашение овердрафта,Выбытие / Финансовая,финансовые / ниже EBITDA,-3109845.8799999994,3109845.8799999994,"aggregated rows, raw counterparty/payment-purpose fields omitted","ДДС: выплаты агрегированы по статье; внутренние переводы между счетами исключены. Требует осторожности: это кассовый, не начисленный расход."
